url,url_mobile,title,seendate,socialimage,domain,language,sourcecountry
https://patch.com/new-jersey/brick/summer-weather-forecast-new-jersey-see-daily-predictions,https://patch.com/new-jersey/brick/amp/29490812/summer-weather-forecast-for-new-jersey-see-daily-predictions,Summer Weather Forecast For New Jersey : See Daily Predictions,20210507T161500Z,https://patch.com/img/cdn20/users/22821257/20210507/112954/styles/patch_image/public/seaside-heights-beach-karen-wall___07112815216.jpg,patch.com,English,United States
http://www.msn.com/en-us/weather/topstories/tropical-cyclone-tauktae-develops-in-arabian-sea-potential-danger-to-india-pakistan-into-next-week/ar-BB1gHUbN,,"Tropical Cyclone Tauktae Develops in Arabian Sea ; Potential Danger to India , Pakistan Into Next Week",20210514T220000Z,,msn.com,English,United States
http://www.msn.com/en-us/weather/topstories/national-weather-forecast-gulf-coast-to-get-drenched-this-week/ar-BB1gBSL9,,National weather forecast : Gulf Coast to get drenched this week,20210511T133000Z,,msn.com,English,United States
https://www.foxnews.com/us/national-weather-forecast-gulf-coast-rain-midwest-northeast-cold,https://www.foxnews.com/us/national-weather-forecast-gulf-coast-rain-midwest-northeast-cold.amp,National weather forecast : Gulf Coast to get drenched this week,20210511T134500Z,https://cf-images.us-east-1.prod.boltdns.net/v1/static/694940094001/509d51a4-849b-4a7c-b4e8-c6212431b3c7/c05417ae-461a-4c22-9d17-1f38b32d879a/1280x720/match/image.jpg,foxnews.com,English,United States
https://www.agriculture.com/markets/analysis/crops/will-farm-markets-rebound-from-a-broken-fever-analyst-asks,,"Will farm markets rebound from a broken fever , analyst asks",20210517T181500Z,https://static.agriculture.com/styles/width_550/s3/image/2021/05/17/IMG_4431.JPG,agriculture.com,English,United States
https://www.hpj.com/bergmeier/wheat-tour-starts-as-growers-buyers-to-look-at-crop-s-potential/article_6f984128-b7df-11eb-9a8b-07f016e8cf92.html,,"Wheat tour starts as growers , buyers to look at crop potential | Dave Bergmeier",20210518T184500Z,https://bloximages.newyork1.vip.townnews.com/hpj.com/content/tncms/assets/v3/editorial/b/d0/bd063596-b7df-11eb-92dc-4f4885512a37/60a3c5b2d226d.preview.jpg,hpj.com,English,United States
http://www.msn.com/en-us/weather/topstories/first-named-storm-of-hurricane-season/vi-AAKhbMC,,First named storm of hurricane season,20210522T233000Z,,msn.com,English,United States
https://www.dtnpf.com/agriculture/web/ag/news/article/2021/05/28/dtn-ag-weather-brief,,DTN Ag Weather Brief,20210528T124500Z,,dtnpf.com,English,United States
https://www.agriculture.com/news/three-big-things/3-big-things-today-may-28-2021,,"3 Big Things Today , May 28 , 2021",20210528T143000Z,https://static.agriculture.com/styles/width_550/s3/s3fs-public/image/2016/03/28/WheatField-CloseUp.jpg,agriculture.com,English,United States
https://www.agriculture.com/news/three-big-things/3-big-things-today-may-27-2021,,"3 Big Things Today , May 27 , 2021",20210527T150000Z,https://static.agriculture.com/styles/width_550/s3/s3fs-public/image/2016/09/26/SoybeanLeaf2-CloseUp.jpg,agriculture.com,English,United States
https://www.farmprogress.com/crops/feedback-field-round-week-ending-june-6-2021,,"Feedback from the Field Round - up : Week ending June 6 , 2021",20210608T221500Z,https://www.farmprogress.com/sites/farmprogress.com/files/CornDirt-JJ%20Gouin-iStock-Getty%20Images-1158920712-800.jpg,farmprogress.com,English,United States
https://www.agriculture.com/markets/newswire/grains-corn-soy-wheat-climb-as-weather-risks-threaten-yield,,"GRAINS - Corn , soy , wheat climb as weather risks threaten yield",20210604T181500Z,,agriculture.com,English,United States
https://www.freightwaves.com/news/floods-drown-south-central-us-crops,https://www.freightwaves.com/news/floods-drown-south-central-us-crops/amp,Floods drown south - central US crops,20210607T204500Z,https://s29755.pcdn.co/wp-content/uploads/2021/06/Snow_rain_crops_1_iStock.jpg,freightwaves.com,English,United States
https://www.farmprogress.com/wheat/drought-rain-freeze-affect-sw-wheat,,"Drought , rain , freeze affect SW wheat",20210611T154500Z,https://www.farmprogress.com/sites/farmprogress.com/files/swfp-shelley-huguley-wheat-clouds.jpg,farmprogress.com,English,United States
https://www.agriculture.com/news/crops/drought-in-northern-illinois-5-inches-of-rain-in-southern-counties,,"Drought in northern Illinois , 5+ inches of rain in southern counties",20210611T081500Z,https://static.agriculture.com/styles/width_550/s3/image/2021/06/11/Dan%202.jpg,agriculture.com,English,United States
https://thetandd.com/news/local/farmers-welcome-recent-rain-storms-caused-some-problems-dry-times-ahead/article_6dfac2fc-147b-5896-acd1-04dc18cfb1d3.html,https://thetandd.com/news/local/farmers-welcome-recent-rain-storms-caused-some-problems-dry-times-ahead/article_6dfac2fc-147b-5896-acd1-04dc18cfb1d3.amp.html,Farmers welcome recent rain ; storms caused some problems ; dry times ahead,20210615T043000Z,https://bloximages.chicago2.vip.townnews.com/thetandd.com/content/tncms/assets/v3/editorial/1/fd/1fdc9708-298e-5549-a598-15051df27ea4/60c7fedb14a45.image.jpg?crop=1723%2C969%2C0%2C116,thetandd.com,English,United States
https://www.inforum.com/business/agriculture/7079223-Northern-Plains-producers-hold-on-as-weather-swings-to-extremes,,Northern Plains producers hold on as weather swings to extremes,20210621T130000Z,https://www.agweek.com/incoming/7075958-cu2s69-IMG_0269.JPG/alternates/BASE_LANDSCAPE/IMG_0269.JPG,inforum.com,English,United States
https://www.grandforksherald.com/business/agriculture/7079223-Northern-Plains-producers-hold-on-as-weather-swings-to-extremes,,Northern Plains producers hold on as weather swings to extremes,20210621T140000Z,https://www.agweek.com/incoming/7075958-cu2s69-IMG_0269.JPG/alternates/BASE_LANDSCAPE/IMG_0269.JPG,grandforksherald.com,English,United States
https://www.duluthnewstribune.com/business/agriculture/7079223-Northern-Plains-producers-hold-on-as-weather-swings-to-extremes,,Northern Plains producers hold on as weather swings to extremes,20210621T151500Z,https://www.agweek.com/incoming/7075958-cu2s69-IMG_0269.JPG/alternates/BASE_LANDSCAPE/IMG_0269.JPG,duluthnewstribune.com,English,United States
https://www.ktvb.com/article/weather/pnw-drought-destroys-wheat-harvest/293-e13262bd-a731-47f7-9e45-02e19f462d0f,https://www.ktvb.com/amp/article/weather/pnw-drought-destroys-wheat-harvest/293-e13262bd-a731-47f7-9e45-02e19f462d0f,  Pray for rain : Pacific Northwest drought destroys wheat harvest,20210702T173000Z,https://media.ktvb.com/assets/KREM/images/08d7b69e-76a6-4417-8ae2-023b5a4e323a/08d7b69e-76a6-4417-8ae2-023b5a4e323a_1140x641.png,ktvb.com,English,United States
https://www.krem.com/article/weather/pnw-drought-destroys-wheat-harvest/293-e13262bd-a731-47f7-9e45-02e19f462d0f,https://www.krem.com/amp/article/weather/pnw-drought-destroys-wheat-harvest/293-e13262bd-a731-47f7-9e45-02e19f462d0f,  Pray for rain : PNW drought destroys wheat harvest,20210702T161500Z,https://media.krem.com/assets/KREM/images/08d7b69e-76a6-4417-8ae2-023b5a4e323a/08d7b69e-76a6-4417-8ae2-023b5a4e323a_1140x641.png,krem.com,English,United States
https://www.stlouisstar.com/news/270091681/us-agricultural-futures-rise,,U . S . agricultural futures rise,20210629T000000Z,,stlouisstar.com,English,United States
https://localnews8.com/cnn-other/2021/07/05/this-week-in-weather-incredible-nasa-imagery-elsa-moves-toward-florida-extreme-drought-expands/,,Temperatures in the West expected to climb to records as drought conditions worsen,20210705T201500Z,https://localnews8.b-cdn.net/2021/07/hypatia-h_ed5b2f139f81b38896b951bda8f13c07-h_c7b6f2d9f914bec9db5f887c8e01d995-300-860x484.jpg,localnews8.com,English,United States
https://www.wmtw.com/article/elsa-batters-maine-with-heavy-rain-no-serious-damage-reported/36985557,https://www.wmtw.com/amp/article/elsa-batters-maine-with-heavy-rain-no-serious-damage-reported/36985557,"Elsa batters Maine with heavy rain , no serious damage reported",20210710T023000Z,"https://kubrick.htvapps.com/htv-prod-media.s3.amazonaws.com/images/rainy-kennebunk-1625868292.jpg?crop=1.00xw:1.00xh;0,0",wmtw.com,English,United States
https://www.kake.com/story/44243298/temperatures-in-the-west-expected-to-climb-to-records-as-drought-conditions-worsen,,Temperatures in the West expected to climb to records as drought conditions worsen,20210705T224500Z,https://CNNWIRE.images.worldnow.com/images/20992011_G.jpg?lastEditedDate=1625493940000,kake.com,English,United States
https://www.agriculture.com/markets/newswire/grains-wheat-set-for-biggest-weekly-gain-in-4-years-on-weather-worries,,GRAINS - Wheat set for biggest weekly gain in 4 years on weather worries,20210716T124500Z,,agriculture.com,English,United States
https://www.reuters.com/article/usa-corn/record-us-corn-crop-hinges-on-southern-eastern-growers-amid-western-drought-idUSL1N2OR1TW,https://mobile.reuters.com/article/amp/idUSL1N2OR1TW,"Record U . S . corn crop hinges on southern , eastern growers amid western drought",20210716T010000Z,https://s1.reutersmedia.net/resources_v2/images/rcom-default.png,reuters.com,English,United States
https://www.agriculture.com/markets/newswire/record-us-corn-crop-hinges-on-southern-eastern-growers-amid-western-drought,,"Record U . S . corn crop hinges on southern , eastern growers amid western drought",20210715T231500Z,https://static.agriculture.com/styles/width_550/s3/s3fs-public/image/2016/03/28/CornDumpingAtElevator-MediumShot.jpg,agriculture.com,English,United States
https://www.agriculture.com/markets/newswire/grains-wheat-at-two-month-peak-on-weather-worries,,GRAINS - Wheat at two - month peak on weather worries,20210720T153000Z,https://static.agriculture.com/styles/width_550/s3/s3fs-public/image/2016/03/28/Wheat-CloseUp.jpg,agriculture.com,English,United States
https://omaha.com/news/state-and-regional/nebraskas-crops-doing-better-than-neighbors-but-drought-could-intensify-very-quickly/article_0546afe2-ebf3-11eb-a300-638e421120e4.html,https://omaha.com/news/state-and-regional/nebraskas-crops-doing-better-than-neighbors-but-drought-could-intensify-very-quickly/article_0546afe2-ebf3-11eb-a300-638e421120e4.amp.html,"Nebraska crops doing better than neighbor , but drought could  intensify very quickly  ",20210727T004500Z,https://bloximages.newyork1.vip.townnews.com/omaha.com/content/tncms/assets/v3/editorial/0/54/0546afe2-ebf3-11eb-a300-638e421120e4/60ff1d590d476.preview.jpg?crop=800%2C450%2C0%2C38,omaha.com,English,United States
https://www.msn.com/en-us/news/us/drought-takes-a-toll-on-crops-near-garrision-coleharbor/ar-AAMun2h,,"Drought takes a toll on crops near Garrision , Coleharbor",20210723T181500Z,,msn.com,English,United States
https://www.naturalnews.com/2021-08-01-crop-failures-brazil-corn-crops-frost.html,,MORE CROP FAILURES : Brazil corn crops compromised by frost in second bout of unusually cold temperatures this year – NaturalNews . com,20210801T170000Z,https://www.naturalnews.com/wp-content/uploads/sites/91/2021/08/Corn-Field-Food-Agrarian-Agricultural-Agriculture-Biological.jpg,naturalnews.com,English,United States
https://www.agriculture.com/news/crops/farmers-battle-dry-weather-smoke-and-army-worms,,"Farmers battle dry weather , smoke , and army worms",20210802T230000Z,https://static.agriculture.com/styles/width_550/s3/image/2021/08/02/Army%20Worm%20Scouting.jpeg,agriculture.com,English,United States
http://www.orlandosentinel.com/weather/os-ne-destructive-thunderstorm-hail-alert-system-20210729-i5imejigvvcdpneuzsyi3ecl3q-story.html,https://www.orlandosentinel.com/weather/os-ne-destructive-thunderstorm-hail-alert-system-20210729-i5imejigvvcdpneuzsyi3ecl3q-story.html?outputType=amp,"Destructive thunderstorm , hail alerts coming to smartphones",20210729T124500Z,https://www.orlandosentinel.com/resizer/tRcbua5Va-ainNF8Cf-NKGsIjSg=/1200x0/top/cloudfront-us-east-1.images.arcpublishing.com/tronc/ROZB6M7UINFMXHSDIJ3C6VDAHU.JPG,orlandosentinel.com,English,United States
https://www.dtnpf.com/agriculture/web/ag/news/article/2021/08/06/dtn-ag-weather-brief,,DTN Ag Weather Brief,20210806T120000Z,,dtnpf.com,English,United States
https://www.laosnews.net/news/270665756/us-agricultural-futures-close-mixed,,U . S . agricultural futures close mixed,20210812T000000Z,,laosnews.net,English,United States
https://www.milwaukeesun.com/news/270665756/us-agricultural-futures-close-mixed,,U . S . agricultural futures close mixed,20210811T234500Z,,milwaukeesun.com,English,United States
https://www.indystar.com/story/news/nation/2021/08/13/tropical-depression-fred-takes-aim-florida-keys/8121734002/,,Tropical Depression Fred takes aim on Florida Keys,20210813T181500Z,"https://www.gannett-cdn.com/presto/2021/08/12/USAT/c13dbc22-3cf6-464e-a654-9b98d577653c-AP_Tropical_Weather_3.jpg?auto=webp&crop=1023,575,x0,y52&format=pjpg",indystar.com,English,United States
https://www.usatoday.com/story/news/nation/2021/08/13/tropical-depression-fred-takes-aim-florida-keys/8121734002/,,Tropical Depression Fred takes aim on Florida Keys,20210813T161500Z,"https://www.gannett-cdn.com/presto/2021/08/12/USAT/c13dbc22-3cf6-464e-a654-9b98d577653c-AP_Tropical_Weather_3.jpg?auto=webp&crop=1023,575,x0,y52&format=pjpg",usatoday.com,English,United States
https://www.thetimesnews.com/story/news/2021/08/17/tropical-storm-fred-threatens-parts-nprth-carolina-heavy-rain-heres-forecast/8161751002/,,Tropical Storm Fred threatens parts of Nprth Carolina with heavy rain . Here the forecast,20210817T184500Z,"https://www.gannett-cdn.com/presto/2021/08/16/PNDN/13179fa3-7900-4134-9476-72dfae440cbc-11_PM_ET_FRED.png?auto=webp&crop=515,290,x235,y225&format=pjpg",thetimesnews.com,English,United States
https://www.journalgazette.net/article/20210827/WEB/210829771,,Column : Powell talk moves financials higher | Business,20210827T210000Z,https://121-jgweb.newscyclecloud.com/storyimage/JG/20210827/WEB/210829771/AR/0/AR-210829771.jpg,journalgazette.net,English,United States
https://www.ottumwacourier.com/news/business/jackson-hole-talk-moves-financials-higher/article_7db47e90-0765-11ec-bfd4-b3c53eafe775.html,,Jackson Hole talk moves financials higher,20210827T193000Z,https://bloximages.chicago2.vip.townnews.com/ottumwacourier.com/content/tncms/assets/v3/editorial/d/a3/da34c73c-c5af-11e9-a9d6-d713ef6e674d/5faee9e8a4611.image.jpg,ottumwacourier.com,English,United States
https://www.mediamatters.org/broadcast-networks/tv-news-shows-largely-fail-mention-ipcc-climate-report-extreme-weather-coverage,,TV news shows largely fail to mention IPCC climate report in extreme weather coverage,20210825T180000Z,https://cloudfront.mediamatters.org/static/D8Audio/2021/08/24/tvnews_ipcc_report.png,mediamatters.org,English,United States
https://www.daily-journal.com/jackson-hole-talk-moves-financials-higher/article_d5ae0a28-0763-11ec-bb41-0b4db9ea8dec.html,,Jackson Hole talk moves financials higher,20210829T010000Z,https://bloximages.newyork1.vip.townnews.com/daily-journal.com/content/tncms/custom/image/fa024f52-c7c0-11eb-9d46-e7b040911d75.jpg,daily-journal.com,English,United States
https://thehill.com/opinion/energy-environment/570284-how-easily-the-climate-crisis-can-become-global-chaos,https://thehill.com/opinion/energy-environment/570284-how-easily-the-climate-crisis-can-become-global-chaos?amp,How easily the climate crisis can become global chaos,20210901T141500Z,https://thehill.com/sites/default/files/article_images/road_storm_weather_damage_ida_louisana_083021getty_hurricanes.jpg,thehill.com,English,United States
https://www.msn.com/en-us/money/markets/grains-corn-soybeans-sag-on-us-export-worries-after-ida-wheat-follows/ar-AANZyNY,,"GRAINS - Corn , soybeans sag on U . S . export worries after Ida ; wheat follows",20210901T184500Z,,msn.com,English,United States
https://www.dtnpf.com/agriculture/web/ag/blogs/ag-weather-forum/blog-post/2021/09/08/pacific-ocean-soi-back-la-nina,,Pacific Ocean SOI Back to La Nina,20210908T140000Z,,dtnpf.com,English,United States
https://www.dtnpf.com/agriculture/web/ag/news/article/2021/09/09/la-nina-development-potential-affect,,"La Nina Development Has Potential to Affect Crops in US , South America",20210909T151500Z,,dtnpf.com,English,United States
https://www.farmforum.net/story/news/columnists/2021/09/07/focus-ag-2021-crop-yield-potential-remains-highly-variable/5751672001/,,Focus on ag : 2021 crop yield potential remains highly variable,20210907T170000Z,"https://www.gannett-cdn.com/presto/2021/05/03/NFFM/caaa1758-75b5-402c-8482-746704fa7949-kent_thiesse.jpg?auto=webp&crop=401,226,x0,y40&format=pjpg",farmforum.net,English,United States
https://www.continuitycentral.com/index.php/news/resilience-news/6667-aon-catastrophe-report-looks-at-natural-disaster-events-around-the-world-in-august,,Aon Catastrophe Report looks at natural disaster events around the world in August,20210917T081500Z,,continuitycentral.com,English,United States
https://www.hpj.com/ag_news/dryness-expands-in-high-plains-as-colorado-kansas-and-nebraska-see-record-setting-highs/article_6ca166de-16f3-11ec-b7fe-238fb5e2ad15.html,,"Dryness expands in High Plains as Colorado , Kansas and Nebraska see record - setting highs",20210916T181500Z,https://bloximages.newyork1.vip.townnews.com/hpj.com/content/tncms/assets/v3/editorial/2/b3/2b371a8a-16f4-11ec-b0d9-b716485d385a/61434a296ebbb.image.png,hpj.com,English,United States
https://www.enidnews.com/news/ag_energy/protect-wheat-prices-once-inputs-purchased/article_b673f01a-1838-11ec-ac86-ef5aa4522adf.html,,Protect wheat prices once inputs purchased,20210919T110000Z,https://bloximages.chicago2.vip.townnews.com/enidnews.com/content/tncms/assets/v3/editorial/d/21/d2177ca4-4d38-11eb-9f88-c3dfd9e2d8c6/5ff0d7339aec9.image.jpg,enidnews.com,English,United States
https://www.dtnpf.com/agriculture/web/ag/news/article/2021/09/28/high-pressure-ridge-offers-mixed,,"High Pressure Ridge Offers Mixed Conditions , Midwest Showers Later",20210928T201500Z,,dtnpf.com,English,United States
https://www.dtnpf.com/agriculture/web/ag/blogs/ag-weather-forum/blog-post/2021/09/28/ridge-showing-signs-weakness,,Ridge Showing Signs of Weakness,20210928T161500Z,,dtnpf.com,English,United States
https://www.startribune.com/after-dry-summer-minnesotas-harvest-is-underway-and-yields-already-differ/600099485/,https://m.startribune.com/after-dry-summer-minnesotas-harvest-is-underway-and-yields-already-differ/600099485/,"After dry summer , Minnesota harvest is underway and yields already differ",20210922T011500Z,https://chorus.stimg.co/22868372/08_09HARVEST092221.JPG?&fit=crop&bg=999&crop=faces,startribune.com,English,United States
https://www.msn.com/en-us/news/world/fires-floods-flying-insects-10-recent-climate-fuelled-disasters/ar-AAP6Fin,,"Fires , floods , flying insects : 10 recent climate - fuelled disasters",20211004T033000Z,,msn.com,English,United States
https://phys.org/news/2021-10-insects-climate-fuelled-disasters.html,https://phys.org/news/2021-10-insects-climate-fuelled-disasters.amp,"Fires , floods , flying insects : 10 recent climate - fuelled disasters",20211004T070000Z,https://scx2.b-cdn.net/gfx/news/2021/greeces-worst-heatwave.jpg,phys.org,English,United States
https://krdo.com/cnn-weather-environment/2021/10/02/the-7-most-devastating-climate-disasters-of-summer-2021/,,The 7 most devastating climate disasters of summer 2021,20211002T154500Z,https://krdo.b-cdn.net/2021/10/hypatia-h_49593c2c2b6dc92482ace4aeec011628-h_a2a52e7da4ed2ff17a59d7def75ad099-300-860x573.jpg,krdo.com,English,United States
https://www.insurancejournal.com/news/national/2021/10/12/636543.htm,https://amp.insurancejournal.com/news/national/2021/10/12/636543.htm,U . S . Has Had 18 Weather Events Each With $1 Billion Losses Thus Far in 2021,20211012T143000Z,https://www.insurancejournal.com/app/uploads/2021/09/destruction-after-hurricane-ida-in-louisiana-21248559155975-AP-scaled.jpg,insurancejournal.com,English,United States
http://www.msn.com/en-us/weather/topstories/colder-weather-forecast-in-regions-across-us-as-hurricane-pamela-brings-flooding-threats/ar-AAPt26M,,Colder weather forecast in regions across US as Hurricane Pamela brings flooding threats,20211013T130000Z,,msn.com,English,United States
https://www.foxnews.com/us/colder-weather-forecast-across-us-hurricane-pamela-brings-flooding-threats,https://www.foxnews.com/us/colder-weather-forecast-across-us-hurricane-pamela-brings-flooding-threats.amp,Colder weather forecast in regions across US as Hurricane Pamela brings flooding threats,20211013T123000Z,https://static.foxnews.com/foxnews.com/content/uploads/2021/10/7337be86-Wednesday-Forecast.png,foxnews.com,English,United States
https://www.natureworldnews.com/articles/47926/20211022/incoming-storm-trio-labeled-cyclone-bomb-help-combat-wildfires-west.htm,https://www.natureworldnews.com/amp/articles/47926/20211022/incoming-storm-trio-labeled-cyclone-bomb-help-combat-wildfires-west.htm,Incoming Storm Trio Labeled the  Cyclone Bomb  May Help Combat Wildfires in the West,20211022T120000Z,https://1471793142.rsc.cdn77.org/data/images/full/55977/wildfire-in-spain.jpg,natureworldnews.com,English,United States
https://www.washingtonpost.com/weather/2021/10/22/california-atmospheric-river-bomb-cyclone/,,Atmospheric rivers soaking California amid parade of autumn storms,20211022T194500Z,https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/AWKFLZOQ3BHMLP2UWRPI34PV5E.png,washingtonpost.com,English,United States
https://www.msn.com/en-us/weather/topstories/bomb-cyclone-approaches-as-us-readies-for-strongest-storm-in-northwest-history/ar-AAPQjtf,,  Bomb Cyclone  Approaches as U . S . Readies For  Strongest Storm in Northwest History  ,20211022T181500Z,,msn.com,English,United States
https://www.usatoday.com/story/news/nation/2021/10/24/weather-bomb-cyclone-atmospheric-river-flooding-california/6165055001/,,"Weather : Bomb cyclone , atmospheric river risk flooding in California",20211024T143000Z,"https://www.gannett-cdn.com/presto/2021/10/23/USAT/11654d2f-e1a0-4704-8cf4-3a42a2435002-e469ad4e-c821-4699-aa4e-a9dc6b98aaed_thumbnail.png?auto=webp&crop=849,478,x2,y0&format=pjpg",usatoday.com,English,United States
https://www.statesmanjournal.com/story/news/nation/2021/10/24/weather-bomb-cyclone-atmospheric-river-flooding-california/6165055001/,,"Weather : Bomb cyclone , atmospheric river risk flooding in California",20211024T174500Z,"https://www.gannett-cdn.com/presto/2021/10/23/USAT/11654d2f-e1a0-4704-8cf4-3a42a2435002-e469ad4e-c821-4699-aa4e-a9dc6b98aaed_thumbnail.png?auto=webp&crop=849,478,x2,y0&format=pjpg",statesmanjournal.com,English,United States
https://www.freep.com/story/news/nation/2021/10/24/weather-bomb-cyclone-atmospheric-river-flooding-california/6165055001/,,"Weather : Bomb cyclone , atmospheric river risk flooding in California",20211024T150000Z,"https://www.gannett-cdn.com/presto/2021/10/23/USAT/11654d2f-e1a0-4704-8cf4-3a42a2435002-e469ad4e-c821-4699-aa4e-a9dc6b98aaed_thumbnail.png?auto=webp&crop=849,478,x2,y0&format=pjpg",freep.com,English,United States
https://www.dailycal.org/2021/10/31/will-rain-end-californias-drought/,,Are strong rains capable of ending California drought ? ,20211101T060000Z,https://i2.wp.com/www.dailycal.org/assets/uploads/2019/01/rain_coloredited_williambennett_weather-698x450-698x450-copy.jpg?ssl=1,dailycal.org,English,United States
https://www.newsday.com/news/weather/weather-long-island-nov-cool-dry-1.50407376,https://www.newsday.com/amp/news/weather/weather-long-island-nov-cool-dry-1.50407376,"Long Island forecast : Temps gradually dip this week , frost overnight Wednesday",20211101T214500Z,,newsday.com,English,United States
https://www.aljazeera.com/news/2021/11/1/recapping-the-most-major-weather-events-of-2021,https://www.aljazeera.com/amp/news/2021/11/1/recapping-the-most-major-weather-events-of-2021,Climate emergency : The most extreme weather events of 2021,20211101T073000Z,https://www.aljazeera.com/wp-content/uploads/2021/10/image-86.jpg,aljazeera.com,English,United States
https://www.weathernationtv.com/news/october-recap-plenty-of-warmth-and-a-record-setting-west-coast-storm/,,October Recap : Plenty of Warmth and a Record Setting West Coast Storm,20211111T143000Z,https://www.weathernationtv.com/app/uploads/2021/11/20211024_westcoaststorm-zoom_TEXT.png,weathernationtv.com,English,United States
https://www.prweb.com/releases/2021/11/prweb18322590.htm,,CIBO Announces November 2021 County - Level Yield Forecasts for U . S . Crops,20211109T193000Z,http://ww1.prweb.com/prfiles/2021/11/09/18322590/gI_131004_NewsImage_vcsPRAsset_3429043_131004_f088dedb-c07c-42cc-89ab-e4926a8518bc_0.png,prweb.com,English,United States
https://www.voanews.com/a/climate-change-rocks-agricultural-commodity-market/6310895.html,https://www.voanews.com/amp/climate-change-rocks-agricultural-commodity-market/6310895.html,Climate Change Rocks Agricultural Commodity Market,20211113T083000Z,https://gdb.voanews.com/66896652-4637-48CF-9F98-E6A4F6CB5525_w1200_r1.jpg,voanews.com,English,United States
https://lakeconews.com/news/70999-october-2021-was-sixth-warmest-on-record-for-u-s,,"Lake County News , California - October 2021 was sixth warmest on record for U . S . ",20211121T103000Z,https://lakeconews.com/images/stories/2021/Nov/bombcyclone.jpg,lakeconews.com,English,United States
https://www.entrepreneur.com/article/397892,,"Disaster Prep Plan at the Ready ? If Youre Not Prepared , it Could Cost You",20211122T233000Z,https://assets.entrepreneur.com/providers/marketbeat/hero-image-marketbeat-397892.jpeg,entrepreneur.com,English,United States
https://www.chron.com/business/article/Disaster-Prep-Plan-at-the-Ready-If-You-re-Not-16630985.php,,"Disaster Prep Plan at the Ready ? If Youre Not Prepared , it Could Cost You",20211118T114500Z,https://www.chron.com/img/pages/article/opengraph_default.jpg,chron.com,English,United States
https://www.dtnpf.com/agriculture/web/ag/news/article/2021/11/29/stable-active-us-pattern,,"Stable , But Active US Pattern",20211129T161500Z,,dtnpf.com,English,United States
https://www.dtnpf.com/agriculture/web/ag/news/article/2021/11/29/dtn-ag-weather-brief,,DTN Ag Weather Brief,20211129T123000Z,,dtnpf.com,English,United States
https://www.dtnpf.com/agriculture/web/ag/news/article/2021/11/26/rising-temperatures-next-week,,Rising Temperatures Through Next Week,20211126T153000Z,,dtnpf.com,English,United States
https://www.nakedcapitalism.com/2021/12/extreme-weather-and-pandemic-help-drive-global-food-prices-to-46-year-high.html,,Extreme Weather and Pandemic Help Drive Global Food Prices to 46 - Year High,20211209T161500Z,https://www.nakedcapitalism.com/wp-content/uploads/2021/12/00-food-1221_isa-barges_1600.jpg,nakedcapitalism.com,English,United States
https://www.msn.com/en-us/weather/topstories/hawaii-weather-state-faces-life-threatening-flooding-after-some-areas-see-more-than-a-foot-of-rain-in-48-hoursan-a-foot-of-rain-in-48-hours/ar-AARydUU,,Hawaii weather : State faces life - threatening flooding after some areas see more than a foot of rain in 48 hoursan a foot of rain in 48 hours,20211207T093000Z,,msn.com,English,United States
http://www.msn.com/en-us/weather/topstories/hawaii-weather-state-faces-life-threatening-flooding-after-some-areas-see-more-than-a-foot-of-rain-in-48-hoursan-a-foot-of-rain-in-48-hours/ar-AARydUU,,Hawaii weather : State faces life - threatening flooding after some areas see more than a foot of rain in 48 hoursan a foot of rain in 48 hours,20211207T084500Z,,msn.com,English,United States
https://patch.com/california/san-francisco/flood-watch-takes-effect-bay-area-storm-pounds-region,https://patch.com/california/san-francisco/amp/30222417/flood-watch-takes-effect-for-bay-area-as-storm-pounds-the-region,Flood Watch Takes Effect For Bay Area As Storm Pounds The Region,20211213T230000Z,https://patch.com/img/cdn20/ap/24438295/20211213/053111/styles/patch_image/public/ap21347790806470___13172553791.jpg,patch.com,English,United States
https://patch.com/california/fremont/flood-watch-takes-effect-walnut-creek-storm-pounds-norcal,https://patch.com/california/walnutcreek/amp/30222407/flood-watch-takes-effect-for-walnut-creek-as-storm-pounds-norcal,Flood Watch Takes Effect For Walnut Creek As Storm Pounds NorCal,20211213T230000Z,https://patch.com/img/cdn20/ap/24438295/20211213/053111/styles/patch_image/public/ap21347790806470___13172553791.jpg,patch.com,English,United States
https://www.msn.com/en-us/weather/topstories/flood-watch-takes-effect-for-fremont-as-storm-pounds-norcal/ar-AARMiPI,,Flood Watch Takes Effect For Fremont As Storm Pounds NorCal,20211213T230000Z,,msn.com,English,United States
https://www.msn.com/en-us/weather/topstories/19-disasters-at-dollar1-billion-each-more-than-500-lives-lost-how-the-usa-was-walloped-by-weather-in-2021/ar-AAS3mFs,,19 disasters at $1 billion each . More than 500 lives lost . How the united states was walloped by weather in 2021 . ,20211222T151500Z,,msn.com,English,United States
https://www.msn.com/en-us/weather/topstories/19-disasters-at-1-billion-each-more-than-500-lives-lost-how-the-usa-was-walloped-by-weather-in-2021/ar-AAS3mFs,,19 disasters at $1 billion each . More than 500 lives lost . How the united states was walloped by weather in 2021 . ,20211222T144500Z,,msn.com,English,United States
https://www.msn.com/en-us/weather/topstories/2021-weather-extreme-weather-wrap-up-in-graphics/ar-AAS3mFs,,2021 weather : Extreme weather wrap up in graphics,20211222T124500Z,,msn.com,English,United States
